,Text,Likes,Retweets,Date-Time,Date
97,"Our team is working on battery technology that will change mobility and bring us closer to our vision of a world with zero crashes, zero emissions and zero congestion. Glad you could visit and see the significant work the @GM team is doing to create a more sustainable world. https://t.co/zdFoB8LIVD",87,12,2021-07-27 12:08:03+00:00,2021-07-27
98,"We’re all on this journey toward a better future together. Thank you, @OutsideInPod, for having me on to talk about why we include all perspectives in our decisions as @GM leads the industry to an #AllElectricFuture. https://t.co/l8LQlVzjqp",73,13,2021-07-08 13:17:03+00:00,2021-07-08
99,"#EVs are it, Gina! We are loving your ride. At @GM, we want to bring #everybodyin on the all-electric future, which includes creating EVs that are affordable, stylish, and especially fun to drive! The Bipartisan Infrastructure Plan can be an important part to create this future. https://t.co/y0mOryadq9",149,39,2021-07-01 16:35:36+00:00,2021-07-01
100,"@MFG_GM I was very proud to be a part of this historic celebration of one million axles built at #GMGrandRapids. Congratulations to the team for their hard work and a significant accomplishment, proving that @GM has the skilled, dedicated workforce and experience to deliver.",7,0,2021-06-30 15:29:45+00:00,2021-06-30
101,"I’m excited for our future – one that brings #EVerybodyIn. @GM is a company that can do big things, and these investments help in creating the more inclusive, sustainable world we all want and deserve. https://t.co/zG5oDP3zSN",104,16,2021-06-29 23:50:18+00:00,2021-06-29
102,@aspenideas @GM @ChenaultKen Thanks for having me today. It was a wonderful discussion and I’m thrilled we were able to share @GM’s Equitable Climate Action with you all today.,7,0,2021-06-29 23:44:10+00:00,2021-06-29
103,"At @GM, we’re bringing #EverybodyIn on our EV future with our Equitable Climate Action, including a $25M fund to complement our $35B investment in #EV &amp; #AV. We have the ambition, talent and tech to help deliver a safer, better and more sustainable world. https://t.co/i6ZuJBneJg",44,7,2021-06-29 19:19:29+00:00,2021-06-29
104,"I fully agree. As the mobility industry innovates toward a more sustainable future, we must place equity and inclusion at the center of our strategy. Looking forward to discussing this further in my conversation with @ChenaultKen today at 2:30pm ET. #AspenIdeas https://t.co/uMpX2N6wA1",47,9,2021-06-29 17:29:27+00:00,2021-06-29
105,"It was great speaking with you today, @Lebeaucarnews, @jimcramer and @ScottWapnerCNBC. We're excited to bring #EverybodyIn on our all-electric future through this expanded $35B investment and our commitment to keep delivering #EVs customers love. https://t.co/bdouEOYTDM",87,12,2021-06-17 00:35:48+00:00,2021-06-17
106,"This is an honor that couldn’t be achieved without the hard work of every @GM employee. Success is a team effort, and I appreciate the impacts we’ve been able to make working together as #OneTeam. https://t.co/ZlVmXz6f4C",182,21,2021-06-16 16:24:56+00:00,2021-06-16
107,@jimcramer Thanks for the recognition Jim. The team is doing great work and now we are accelerating.,31,1,2021-06-16 14:56:52+00:00,2021-06-16
108,"Today, @GM announced we will increase #EV and #AV investments from 2020–2025 to $35 billion, allowing us to move faster and grow in ways that deliver value to our all stakeholders. More on our momentum toward an #AllElectricFuture here: https://t.co/9OHoAsD2m1",217,46,2021-06-16 13:11:05+00:00,2021-06-16
109,"@GinniRometty, it’s always great speaking with you, and I appreciate these conversations about areas of work and life that I’m so passionate about. Your leadership continues to inspire me. https://t.co/08fYlpE8MH",5,1,2021-06-11 14:15:33+00:00,2021-06-11
110,@djowink @GM Congrats on 4 generations at GM!  Thanks for your dedication and great work at GM Defiance. #iworkforGM,16,2,2021-06-09 17:07:14+00:00,2021-06-09
111,@WarrendaleSam @GM Enjoyed meeting you and so impressed with the team! #iworkforGm,22,1,2021-06-09 01:09:46+00:00,2021-06-09
112,"This #PrideMonth, the @GM team shared what #Pride means to them. To me, Pride means standing as an ally to drive inclusion and foster belonging for all. With inclusion as our north star, it’s my hope that every employee feels valued and can bring their whole self to work. https://t.co/Z3AyXrkkte",104,13,2021-06-07 14:39:22+00:00,2021-06-07
113,"The @BizRoundtable’s #MoveTheNeedle CEO Challenge shows how we as business leaders can do our part by encouraging our employees to get vaccinated. I was nominated by Ed Bastian, CEO of @Delta, and now I challenge Jim Loree to share how @StanleyBlkDeckr is helping move the needle. https://t.co/bXg6GusTkh",79,12,2021-05-27 18:42:58+00:00,2021-05-27
114,"This alliance brings together many innovations from @LockheedMartin and @GM, drawing on our strong legacies of engineering, performance, and reliability. These next-generation lunar rovers are just the beginning. We look forward to working together to build a better tomorrow. https://t.co/njyuXqk85d",89,13,2021-05-27 17:06:29+00:00,2021-05-27
115,"Tomorrow marks one year since George Floyd was murdered. Ahead of a day of remembrance and respect, we reflect on how a moment sparked a movement, the progress we have made, and the reality of how much work remains. https://t.co/3aen8WwHMH",100,11,2021-05-25 00:34:24+00:00,2021-05-25
116,"Our Cadillac #LYRIQ represents the next generation of @GM: a stunning, all-electric vehicle, with quality, safety and excellence at the forefront. Thank you to our talented teams who have been working hard to bring this vision to life. https://t.co/Hjtjq3cJm4",110,24,2021-05-06 18:48:25+00:00,2021-05-06
117,"@Lebeaucarnews, great speaking with you on @CNBC yesterday. Thank you for the opportunity to share @GM’s progress and future vision. https://t.co/TEXcA2CYnX",9,3,2021-05-06 18:45:13+00:00,2021-05-06
118,"Today, we announced strong Q1 results that demonstrate once again the underlying strength of our business while we continue to make significant progress on our transition to an all-electric future. https://t.co/PzqAaEbKFB",195,33,2021-05-05 12:33:23+00:00,2021-05-05
119,"We are determined to create a better world through innovation and purpose, and we’re honored to be included in #TIME100Companies. Very proud of the @GM team and our dedication to an all-electric future. https://t.co/5bLjOFvpSy",414,69,2021-04-27 14:49:44+00:00,2021-04-27
120,@Benioff @GinniRometty Thanks @Benioff. Always a fun time with @GinniRometty. Enjoyed your discussion at WEF!,2,0,2021-04-22 14:03:32+00:00,2021-04-22
121,@SenStabenow @SenatorCarper @RoyBlunt @RepDanKildee @JimFitterling @SenStabenow You’re an inspiration to so many. Congratulations on this achievement and thank you for all you do.,4,0,2021-04-21 19:37:38+00:00,2021-04-21
122,The past several weeks have been a painful and poignant reminder of the need to support reform and condemn injustice. Our thoughts are with the Floyd family as these verdicts will not replace their loss.,132,18,2021-04-20 21:35:38+00:00,2021-04-20
123,"While the guilty verdicts in the trial seeking justice for George Floyd are a step in the fight against bias and injustice, we must remain determined to drive meaningful, deliberate change on a broad scale.",348,56,2021-04-20 21:35:38+00:00,2021-04-20
124,"The future of work is not a one-size-fits-all approach. We’re allowing our values and behaviors to guide us through a new approach to how and where we work, called “Work Appropriately.” https://t.co/0PYaVslaiu",112,19,2021-04-20 13:14:53+00:00,2021-04-20
125,We committed to moving fast on electric vehicles and we meant it. Congrats to the @chevrolet team for creating a fully electric pickup truck from the ground up that will surprise and delight new and current customers. This is what the future looks like! https://t.co/3Tfe8jpd6c,236,39,2021-04-06 16:46:08+00:00,2021-04-06
126,"Proud to add the #GMCHummerEV SUV to our quickly growing #EV lineup. With this revolutionary addition, we’re one step closer to introducing 30 EVs globally by 2025 and an #AllElectricFuture. https://t.co/x613ptHoU3",197,27,2021-04-05 20:46:12+00:00,2021-04-05
127,"@GovWhitmer @GovWhitmer, thank you for inviting me to participate in this important series and for taking the time to highlight Michigan women who have made an impact.",20,2,2021-03-30 01:11:40+00:00,2021-03-30
