,Text,Likes,Retweets,Date-Time,Date
75,"RT @Windows: Get a fresh perspective with the HP x360 16” 2-in-1 laptop, HP 34” All-in-One and the HP 11” Tablet available with Windows 11.…",0,123,2021-09-21 21:00:14+00:00,2021-09-21
76,"@kaifulee Congratulations @kaifulee and @ChenQiufan on your new book, which presents a nuanced vision for the future of AI and what it could mean for all of us.",80,7,2021-09-20 16:26:21+00:00,2021-09-20
77,"RIP Sir Clive Sinclair. Your innovations democratized computing and inspired so many, including myself. I vividly remember my first computer, a ZX80, and the sense of wonder and empowerment I felt. It was your device that sparked my passion for engineering.",4665,490,2021-09-17 00:54:58+00:00,2021-09-17
78,"Today, we are expanding our partnership with ServiceNow, which is building new collaborative apps directly in the flow of work with Microsoft Teams. https://t.co/bIAkbyKeco",842,143,2021-09-16 20:51:36+00:00,2021-09-16
79,RT @judsonalthoff: We’re growing our longstanding relationship with @WellsFargo. By trusting Microsoft @Azure as its primary cloud platform…,0,20,2021-09-16 17:43:50+00:00,2021-09-16
80,Hispanic Heritage Month is an important opportunity to celebrate the voices and contributions this community has made to our company and to the world. Thank you @yusuf_i_mehdi for sharing your story. https://t.co/giIClwfKcM,238,35,2021-09-15 19:34:33+00:00,2021-09-15
81,"The future of security is passwordless. Beginning today, we’re making this vision a reality for consumers with a Microsoft account. https://t.co/SKXJhbOaln",2580,510,2021-09-15 14:11:29+00:00,2021-09-15
82,"In an increasingly digital economy, it’s critical that we expand access to digital skills for students everywhere. It’s fantastic to see how our TEALS program is growing and having impact in Mexico. https://t.co/UbH9IuRZOO",628,104,2021-09-13 17:39:17+00:00,2021-09-13
83,"RT @XboxWire: Starting September 12, come cheer on @SpecialOlympics athletes in the inaugural #GamingForInclusion event, a virtual multi-da…",0,55,2021-09-12 16:16:01+00:00,2021-09-12
84,RT @Windows: Introducing Windows 11: a whole new way to experience your PC. https://t.co/K03oI5jQNe,0,1465,2021-09-09 22:20:17+00:00,2021-09-09
85,"When it comes to hybrid work, there is no one-size-fits-all approach. Today, we shared our latest Work Trend Index research and new product innovations to help people and organizations adapt to changing work norms. https://t.co/tp1imIXcMo",489,98,2021-09-09 15:54:43+00:00,2021-09-09
86,"RT @Windows: Powered by Windows 11, Lenovo unveils the world’s lightest 14” OLED laptop along with a new ultra-slim Yoga laptop built for e…",0,196,2021-09-08 20:54:57+00:00,2021-09-08
87,"RT @Windows: Introducing Microsoft Start! A personalized feed tailored to your interests delivering news, weather, sports, and other conten…",0,181,2021-09-07 18:25:08+00:00,2021-09-07
88,"The topics and conversations in Tools and Weapons are more timely than ever, and I’m looking forward to reading the new chapters. https://t.co/Pk6z31SrXV",402,38,2021-09-07 15:26:08+00:00,2021-09-07
89,"RT @Windows: Turn that spark of inspiration into reality with @ASUS innovations available with #Windows11. To learn more, visit the link be…",0,116,2021-09-02 17:26:58+00:00,2021-09-02
90,"Congratulations to my colleague, Kim Robins on your remarkable achievement. You have proven there is never a dream too big if you have the tenacity to get out there and chase it. https://t.co/D02bbUgV9I",1228,132,2021-09-01 15:39:28+00:00,2021-09-01
91,"On October 5th, the next generation of Windows begins. https://t.co/2gtD3nQPiC",2393,343,2021-08-31 19:31:39+00:00,2021-08-31
92,"Thank you @POTUS for convening a critical conversation on cybersecurity. Microsoft will invest $20 billion to advance our security solutions over the next 5 years, $150 million to help US government agencies upgrade protections, and expand our cybersecurity training partnerships.",3396,516,2021-08-25 21:41:30+00:00,2021-08-25
93,"Thanks to our partnership with @HPE, we’re bringing the power of Azure to the International Space Station, ensuring astronauts can analyze data from space in minutes. https://t.co/SWprss8YrL",1388,259,2021-08-18 15:52:07+00:00,2021-08-18
94,"@manikgupta @Microsoft Welcome Manik, I’m thrilled to have you join and look forward to the impact you will have.",573,11,2021-08-17 15:33:01+00:00,2021-08-17
95,"RT @judsonalthoff: As public and private organizations digitally transform, it’s important they have partners to help get the most out of t…",0,28,2021-08-11 17:37:38+00:00,2021-08-11
96,"RT @BradSmi: The recent U.S. District Court ruling created uncertainty again for the nation’s #Dreamers. Today, we joined @coalition_dream…",0,43,2021-07-29 16:43:51+00:00,2021-07-29
97,RT @jeffteper: Congratulations Caeleb Dressel 🏅🏊‍♂️ and thank you for sharing your joy via #MicrosoftTeams #TokyoOlympics 💜 https://t.co/40…,0,54,2021-07-29 04:57:41+00:00,2021-07-29
98,"For nearly 40 years, Microsoft Flight Simulator has been one of our most beloved franchises, and it’s now available for the first time on Xbox Series X and S using the power of Azure, Bing Maps, and Xbox Game Pass. https://t.co/E8ua2NPt0z",5634,590,2021-07-27 16:24:17+00:00,2021-07-27
99,"On the 31st Anniversary of the ADA, this important story reminds us of how far we've come, and how much more necessary work there is yet to be done to create a more inclusive world for people with disabilities. https://t.co/ZLPBdyFPCH",423,75,2021-07-26 18:08:56+00:00,2021-07-26
100,"RT @judsonalthoff: I’m feeling optimistic about the rapid pace of transformation and what it’s enabling for @Microsoft customers. Today, I’…",0,52,2021-07-26 15:50:54+00:00,2021-07-26
101,Congrats to the @Bucks on a long-awaited and well-deserved championship! A great victory for the city of Milwaukee and all the fans!,1396,81,2021-07-21 04:15:41+00:00,2021-07-21
102,@_MAnant Thank you to all of our employees in India who stepped up to support their communities and colleagues when they needed you the most.,156,10,2021-07-16 23:44:36+00:00,2021-07-16
103,"@RebaSackett Thank you, Rebecca. It was great to share your story, and I look forward to our continued partnership with Custom Air Products.",29,1,2021-07-16 22:21:37+00:00,2021-07-16
104,"@MrAhmadAwais @Microsoft Thanks, Ahmad. Your contributions to the GitHub community prove that each of us can contribute individually to create something much bigger than ourselves.",508,22,2021-07-16 22:18:52+00:00,2021-07-16
105,Expanding partner opportunity with the Microsoft Cloud https://t.co/3KciayDcBq,553,99,2021-07-14 21:56:20+00:00,2021-07-14
106,"There is no going back to the digital adoption levels of two years ago. There is only going forward, and the Microsoft Cloud is the most trusted and comprehensive cloud to help our partners deliver on this unprecedented opportunity. https://t.co/Md61DzsOJ9",1137,181,2021-07-14 19:39:15+00:00,2021-07-14
107,RT @lucasjoppa: We call it 100/100/0 - a big new @Microsoft renewable energy commitment aligned with our vision for a completely decarboniz…,0,61,2021-07-14 19:12:56+00:00,2021-07-14
108,"With Windows 365, we’re bringing the operating system to the cloud and creating a new category: the cloud PC, providing organizations with greater flexibility and a secure way to empower their workforce, regardless of location. https://t.co/3UerZdDKky",3155,772,2021-07-14 16:57:16+00:00,2021-07-14
109,"Our focus is on being the best partner for our partners, and at #MSInspire we are announcing new capabilities across the Microsoft Cloud that unlock lasting opportunity to help our mutual customers transform. https://t.co/b1WHk8LI7q",720,155,2021-07-14 16:17:40+00:00,2021-07-14
110,Our strategic partnership brings together the power of Azure and Microsoft 365 with NEC’s services and infrastructure expertise to help public and private sector customers build resilience and transform. https://t.co/NnKTOs9O6B,518,82,2021-07-13 15:02:05+00:00,2021-07-13
111,@cristianoamon Congratulations Cristiano! I look forward to our continued partnership.,140,3,2021-07-01 18:34:23+00:00,2021-07-01
112,"As the world recovers from COVID-19, skilling displaced workers will be more important than ever. These stories are inspiring examples of the millions of people our global skills initiative has helped connect to new opportunity. https://t.co/YWp0IKkVLW",661,117,2021-06-30 17:39:47+00:00,2021-06-30
113,"With today’s announcement, we’re expanding Azure for Operators to help the telecom industry deliver reliable and secure 5G services to consumers and enterprises around the world. https://t.co/SSX3EVAQW5",822,152,2021-06-30 14:49:40+00:00,2021-06-30
114,We’re bringing the power of our collaboration with OpenAI to GitHub to help developers write code faster. https://t.co/5jEmlhd6ig,1177,137,2021-06-29 15:36:18+00:00,2021-06-29
115,"Windows has always stood for sovereignty for creators and agency for consumers, and with Windows 11 we have a renewed sense of Windows’ role in the world. https://t.co/xHldf38B8d",9634,1122,2021-06-24 18:35:18+00:00,2021-06-24
116,"Today marks the beginning of a new generation of Windows. With Windows 11, we’re reimagining everything from the operating system to the store, to unlock new opportunity for people and the world. https://t.co/IuMxrS262d",9519,2073,2021-06-24 16:46:09+00:00,2021-06-24
117,Please join us today as we share the new generation of Windows. https://t.co/ZX42Ramlq5,3970,578,2021-06-24 14:04:13+00:00,2021-06-24
118,"One year ago, we outlined new commitments to address racial inequity and injustice. Today, we’re sharing our progress across our company culture, communities, and ecosystem – including how we’re increasing representation among managers and senior leaders. https://t.co/35x6qepv4a",552,86,2021-06-21 15:13:34+00:00,2021-06-21
