,Date,Open,High,Low,Close,average H/L,daily fluc
522,2020-04-06,53.715538852160165,55.74540320303657,53.23178396876503,55.42290115356445,54.4885935859008,6.517717339786344
529,2020-03-26,49.077200840573994,53.07053218778356,49.00131630630815,52.68163299560547,51.035924247045855,3.770488226226365
531,2020-03-24,50.40515337102615,51.82795598534586,48.707274716194846,49.70323944091797,50.267615350770356,9.948139874118024
537,2020-03-16,45.06489734452051,49.560954945013975,41.38458406100997,42.31414794921875,45.472769503011975,-6.6770419215061105
538,2020-03-13,45.77629496975412,52.16942210735846,45.283059981271556,51.62875747680664,48.726241044315,7.626236015107679
539,2020-03-12,45.52019272734463,47.51211462619328,43.03502861400183,43.19628143310547,45.273571620097556,-8.694415446659576
542,2020-03-09,49.247933835980106,49.99727732963078,47.426748432973326,48.233001708984375,48.71201288130206,-7.091813663085988
543,2020-03-06,52.340159757083995,53.127441897967486,51.73309795727655,52.89979553222656,52.43026992762202,-4.094732223912889
548,2020-02-28,51.50545240388566,53.47840704135577,50.841477146338065,52.66266632080078,52.15994209384692,-3.7879385509605457
549,2020-02-27,54.948632869156285,55.4987812878991,52.92825230492008,52.95671081542969,54.21351679640959,-4.813062466731499
552,2020-02-24,58.439238195981844,59.53953858096234,58.164162195143305,58.58151626586914,58.851850388052824,-4.0219631800860185
572,2020-01-24,62.83453592789383,65.40190884677149,62.73070781710952,64.62792205810547,64.0663083319405,7.29529122398338
633,2019-10-25,50.86924954106393,53.14095442970567,50.61579464144686,53.000144958496094,51.87837453557627,6.42209002041354
650,2019-10-02,47.22702024105291,47.283341168041105,45.9785205057855,46.36339569091797,46.6309308369133,-3.233663073751547
669,2019-09-05,46.87030741225328,48.034318642178924,46.81398290205664,47.02988815307617,47.424150772117784,4.715506549690174
691,2019-08-05,44.532606690490134,44.71909236106782,43.42302246377625,43.79599380493164,44.071057412422036,-3.402827615534121
692,2019-08-02,45.77273594001315,46.02449107585517,45.22260513730324,45.39044189453125,45.62354810657921,-3.453045192359272
751,2019-05-09,44.66315270644746,45.02679783672744,42.93816456238382,43.46964645385742,43.98248119955563,-5.527753509308653
760,2019-04-26,48.87675581349262,49.201116629008034,47.74612062466562,48.58946228027344,48.473618626836824,-9.514752098516677
766,2019-04-17,54.159222881997415,55.22498589394669,53.862663415854044,54.27043533325195,54.54382465490036,3.672721948798574
823,2019-01-25,43.144719018205464,43.67884958055163,42.13171738251439,43.31969451904297,42.905283481533004,-5.535281261653557
