,Date,Open,High,Low,Close,average H/L,daily fluc
521,2020-04-07,166.03804327073428,166.4359635715401,159.09875453562077,159.2831573486328,162.76735905358044,3.5918290903518724
522,2020-04-06,154.29465066620276,161.83566291373668,152.41182259328374,161.1562957763672,157.12374275351021,5.469073875646924
525,2020-04-01,153.89675481491014,156.0804445565998,148.0832821268715,150.1213836669922,152.08186334173564,-5.61377787942865
529,2020-03-26,148.8790884662334,166.5427216817966,145.57929699139845,166.29037475585938,156.06100933659752,4.483427228660064
531,2020-03-24,147.77269427089885,152.9844434509181,145.0843404391725,152.22743225097656,149.0343919450453,7.7009318391971116
532,2020-03-23,143.64796864691053,143.64796864691053,133.10802482501435,139.45529174804688,138.37799673596243,-7.080710571809579
533,2020-03-20,152.88739753269567,154.77022573540023,143.0753509742737,145.52108764648438,148.92278835483697,-6.765689380445538
534,2020-03-19,146.89920760512982,172.55998582961567,146.89920760512982,153.8287811279297,159.72959671737274,9.06559608816866
535,2020-03-18,147.10303913032004,155.0904860198677,137.81507255471206,146.69540405273438,146.4527792872899,-3.621374764496388
537,2020-03-16,143.91968683574265,161.60272000420971,139.28056107852294,148.04443359375,150.44164054136633,-3.0096220748768165
538,2020-03-13,155.8862795034473,161.7968091933941,148.42291313309823,161.60269165039062,155.10986116324617,4.515553887426127
539,2020-03-12,148.49089394516278,154.07143407708884,142.7453657081666,148.0347442626953,148.4083998926277,-8.384776391160608
541,2020-03-10,166.03804595625107,169.59018442799064,161.14657318652297,169.4154815673828,165.36837880725682,2.960894993081764
542,2020-03-09,160.52544354397884,165.84395156494494,155.38165320154118,159.27346801757812,160.61280238324306,-6.5635372754406
543,2020-03-06,172.22033472905468,174.99604772376222,168.79436920739292,173.48202514648438,171.89520846557758,-3.8411424132726135
548,2020-02-28,174.94753069912187,177.80088797776034,170.13371574406952,175.26780700683594,173.96730186091492,-5.836293097244116
549,2020-02-27,186.53561352631604,188.622259120666,180.87742941766496,180.94537353515625,184.74984426916546,-3.916816184888061
551,2020-02-25,198.7448673473771,199.42423448015992,190.08775306183335,191.2912139892578,194.75599377099664,-2.4263125376932315
552,2020-02-24,198.44396270638595,201.74375366822787,197.45401949419752,198.3372039794922,199.5988865812127,-2.999733607281063
594,2019-12-20,204.0992469497662,206.16817908295474,202.1269998166199,204.08958435058594,204.14758944978732,2.914507031266189
650,2019-10-02,181.30643379310067,181.60485448401099,176.05996713661662,177.94677734375,178.8324108103138,-2.9364243907921694
666,2019-09-10,185.7731708833407,186.312255371112,180.87326011326496,182.57716369628906,183.5927577421885,-3.1805276484299205
688,2019-08-08,182.90443886347242,187.0246008374916,182.30759750027624,186.92832946777344,184.66609916888393,2.6487346117187727
691,2019-08-05,182.50013441339817,183.86710273387664,177.3499243512936,178.62063598632812,180.60851354258511,-2.530075913895824
780,2019-03-28,163.18536258067365,169.45805763593907,162.76527155149935,167.19529724121094,166.1116645937192,4.442180300679377
