,Date,Open,High,Low,Close,average H/L,daily fluc
521,2020-04-07,25.969999313354492,26.860000610351562,25.309999465942383,25.610000610351562,26.085000038146973,6.818181640668164
525,2020-04-01,23.700000762939453,24.389999389648438,23.049999237060547,23.31999969482422,23.719999313354492,-6.485316272845976
533,2020-03-20,24.969999313354492,25.860000610351562,23.700000762939453,23.950000762939453,24.780000686645508,8.138776905508083
534,2020-03-19,22.110000610351562,25.170000076293945,20.65999984741211,24.1299991607666,22.914999961853027,5.380547631416377
535,2020-03-18,22.950000762939453,23.489999771118164,20.0,22.0,21.744999885559082,-11.281111046521175
536,2020-03-17,24.3799991607666,25.84000015258789,23.18000030517578,24.479999542236328,24.510000228881836,-6.217715652453714
537,2020-03-16,26.1200008392334,28.350000381469727,23.920000076293945,24.040000915527344,26.135000228881836,-6.342947575799506
539,2020-03-12,29.079999923706055,29.690000534057617,26.700000762939453,26.780000686645508,28.195000648498535,-11.154873314876102
540,2020-03-11,33.29999923706055,33.459999084472656,30.010000228881836,31.299999237060547,31.734999656677246,-6.5242983021450485
543,2020-03-06,33.810001373291016,33.9900016784668,32.5099983215332,33.459999084472656,33.25,-5.338078291814952
547,2020-03-02,36.0,36.86000061035156,35.13999938964844,35.81999969482422,36.0,10.974107477391758
549,2020-02-27,33.72999954223633,34.20000076293945,32.470001220703125,33.0099983215332,33.33500099182129,-5.109587850346376
552,2020-02-24,36.5,36.59000015258789,35.29999923706055,35.88999938964844,35.94499969482422,-6.39322903149554
563,2020-02-06,36.529998779296875,39.63999938964844,36.41999816894531,38.40999984741211,38.029998779296875,12.932441398375726
634,2019-10-24,31.860000610351562,32.38999938964844,30.510000228881836,30.75,31.449999809265137,-18.533868197934222
697,2019-07-26,40.06999969482422,42.33000183105469,40.0,41.52000045776367,41.165000915527344,6.728030182098643
763,2019-04-23,36.93000030517578,40.529998779296875,36.90999984741211,39.77000045776367,38.71999931335449,13.150204822604582
814,2019-02-07,31.170000076293945,31.729999542236328,30.309999465942383,30.799999237060547,31.019999504089355,-10.08695795916129
