,Date,Open,High,Low,Close,average H/L,daily fluc
547,2020-03-02,69.61343422000918,74.33850741100855,68.48888734647473,73.6899185180664,71.41369737874163,8.298752974336022
548,2020-02-28,63.44321524208517,68.65904189297392,63.22372760791742,67.41365051269531,65.94138475044566,-4.325912081736394
549,2020-02-27,69.32244300526582,70.5308369584488,67.31502326397795,67.453125,68.92293011121338,-4.34989951682997
552,2020-02-24,73.30766774700425,75.01421350266325,71.32737957105459,73.5345458984375,73.17079653685892,-5.949766747472173
571,2020-01-27,76.2832414856689,76.70394616261294,75.00882158212767,76.0101547241211,75.8563838723703,-3.7762391598451295
607,2019-12-03,63.55133136821141,63.85148506949794,63.05435876791982,63.83180618286133,63.45292191870888,-2.9866473450716913
628,2019-11-01,61.209901287582056,62.77731028971184,61.11669327282464,62.75033187866211,61.94700178126824,3.836114402448798
648,2019-10-04,55.34744718003847,55.8012369131268,54.91818803792242,55.683494567871094,55.35971247552461,3.506135260311516
677,2019-08-23,51.371281017380866,52.013945840948466,49.303480139440516,49.70575714111328,50.65871299019449,-2.8551890863267815
691,2019-08-05,48.38133647336953,48.54261290209646,47.059334350854755,47.24504852294922,47.80097362647561,-4.124395820307402
692,2019-08-02,50.22382920818857,50.443753988093725,49.2708168570313,49.85484313964844,49.85728542256251,-3.9338751442690834
694,2019-07-31,52.88493312769027,54.09452678726374,51.633798289517,52.05898666381836,52.864162538390374,3.6409838642384784
733,2019-06-05,45.03111858125238,45.20461758677348,44.263820525050065,44.605926513671875,44.73421905591177,3.3243849644527756
741,2019-05-23,43.936382692938786,44.11720857488929,43.45009992639435,43.90217208862305,43.78365425064182,-2.6910287966015023
744,2019-05-20,44.84540755754631,45.04822888230988,44.05367170615697,44.74032974243164,44.550950294233424,-3.4501891700220666
749,2019-05-13,45.86929365729351,46.30181266498848,44.68169157324131,45.38301086425781,45.49175211911489,-4.925679389238235
757,2019-05-01,51.09006150763771,52.41185802630362,50.931832962989105,51.245853424072266,51.67184549464636,5.4731736468506265
785,2019-03-21,46.25563251996476,47.79164410669057,46.20451162129644,47.48979568481445,46.9980778639935,3.1852949184025148
793,2019-03-11,42.71867126520436,43.60230183441532,42.684591900474075,43.54874801635742,43.143446867444695,3.473742413277847
820,2019-01-30,39.569439580689405,40.27235617040644,38.837434211056525,40.0542106628418,39.554895190731486,4.528569307853303
838,2019-01-03,34.89866256805851,35.32041466122715,34.41874032307982,34.46479415893555,34.86957749215348,-8.100189989080754
