,Date,Open,High,Low,Close,average H/L,daily fluc
205,2021-07-09,58.79999923706055,58.91999816894531,57.88999938964844,58.7599983215332,58.404998779296875,4.80932863074206
230,2021-06-03,61.56999969482422,63.68000030517578,60.709999084472656,63.459999084472656,62.19499969482422,4.187955461563986
234,2021-05-27,60.0,60.720001220703125,59.209999084472656,59.77000045776367,59.96500015258789,4.341397022870019
246,2021-05-11,56.150001525878906,56.75,54.869998931884766,55.72999954223633,55.80999946594238,-4.5493444488229
291,2021-03-08,54.290000915527344,56.20000076293945,53.7400016784668,54.97999954223633,54.970001220703125,5.235954012431954
318,2021-01-27,50.79999923706055,50.86000061035156,48.709999084472656,49.34000015258789,49.78499984741211,-5.531310955079293
324,2021-01-19,53.689998626708984,55.13999938964844,52.2599983215332,54.84000015258789,53.69999885559082,6.6958055573082875
327,2021-01-13,50.779998779296875,50.970001220703125,48.060001373291016,48.72999954223633,49.51500129699707,4.6828754735658285
328,2021-01-12,46.29999923706055,48.95000076293945,45.650001525878906,47.81999969482422,47.30000114440918,7.61005852919836
332,2021-01-06,41.91999816894531,43.849998474121094,41.86000061035156,42.97999954223633,42.85499954223633,4.677574458226097
371,2020-11-09,38.720001220703125,39.720001220703125,38.630001068115234,38.959999084472656,39.17500114440918,4.258156586957007
381,2020-10-26,36.27000045776367,36.43000030517578,35.20000076293945,35.81999969482422,35.81500053405762,-4.250764061297863
385,2020-10-20,33.959999084472656,36.369998931884766,33.77000045776367,35.599998474121094,35.06999969482422,4.811717436952034
406,2020-09-21,30.299999237060547,30.420000076293945,29.15999984741211,30.0,29.789999961853027,-6.040056667595728
415,2020-09-08,31.719999313354492,33.33000183105469,31.049999237060547,32.380001068115234,32.19000053405762,7.785031819319643
430,2020-08-17,28.600000381469727,30.780000686645508,28.43000030517578,30.010000228881836,29.605000495910645,7.109266098602474
434,2020-08-11,28.469999313354492,29.350000381469727,28.440000534057617,28.520000457763672,28.895000457763672,5.225784477870432
453,2020-07-15,26.31999969482422,27.030000686645508,26.1299991607666,26.8799991607666,26.579999923706055,5.225651951162513
476,2020-06-11,26.6200008392334,27.799999237060547,26.290000915527344,26.5,27.045000076293945,-7.157569618797755
478,2020-06-09,29.399999618530273,30.219999313354492,28.709999084472656,29.860000610351562,29.464999198913574,-5.3485413087260625
480,2020-06-05,31.0,31.149999618530273,29.809999465942383,30.610000610351562,30.479999542236328,5.175980057479124
482,2020-06-03,28.420000076293945,29.1299991607666,28.25,29.06999969482422,28.6899995803833,5.149344834327185
485,2020-05-29,26.350000381469727,26.56999969482422,25.690000534057617,25.8799991607666,26.130000114440918,-4.180419230606214
488,2020-05-26,27.81999969482422,27.889999389648438,27.25,27.399999618530273,27.56999969482422,7.1720128593484755
493,2020-05-18,24.0,25.209999084472656,24.0,24.809999465942383,24.604999542236328,10.559422222921189
496,2020-05-13,22.440000534057617,22.450000762939453,21.1299991607666,21.459999084472656,21.789999961853027,-4.888694426096196
499,2020-05-08,23.06999969482422,24.0,23.049999237060547,23.93000030517578,23.524999618530273,4.532323923139403
501,2020-05-06,23.049999237060547,23.649999618530273,21.829999923706055,21.889999389648438,22.739999771118164,5.546529081422857
502,2020-05-05,21.25,21.969999313354492,21.1200008392334,21.260000228881836,21.545000076293945,5.097561347775348
504,2020-05-01,21.649999618530273,21.760000228881836,20.799999237060547,20.899999618530273,21.27999973297119,-6.850516593411093
514,2020-04-17,21.920000076293945,22.540000915527344,21.829999923706055,22.479999542236328,22.1850004196167,5.117275057121051
516,2020-04-15,21.920000076293945,22.270000457763672,21.469999313354492,21.65999984741211,21.869999885559082,-5.8139550643617195
519,2020-04-09,24.15999984741211,24.989999771118164,23.579999923706055,24.059999465942383,24.28499984741211,7.7656978559996315
520,2020-04-08,21.739999771118164,23.600000381469727,21.469999313354492,23.1299991607666,22.53499984741211,5.009323433369883
521,2020-04-07,21.270000457763672,22.209999084472656,20.709999084472656,21.299999237060547,21.459999084472656,12.0334084240884
522,2020-04-06,19.100000381469727,19.760000228881836,18.549999237060547,19.549999237060547,19.15499973297119,4.586400078730857
524,2020-04-02,19.100000381469727,19.690000534057617,17.790000915527344,18.190000534057617,18.74000072479248,-4.290087855907309
525,2020-04-01,19.5,20.170000076293945,18.989999771118164,19.260000228881836,19.579999923706055,-8.41908001738203
530,2020-03-25,23.0,23.149999618530273,21.0,21.489999771118164,22.074999809265137,9.634961799506447
531,2020-03-24,19.31999969482422,21.670000076293945,18.600000381469727,21.110000610351562,20.135000228881836,12.517467375624115
533,2020-03-20,18.420000076293945,18.959999084472656,17.68000030517578,18.139999389648438,18.31999969482422,7.7964096392316495
535,2020-03-18,18.829999923706055,19.049999237060547,14.329999923706055,16.799999237060547,16.6899995803833,-18.743916205549972
536,2020-03-17,21.309999465942383,21.579999923706055,19.5,20.31999969482422,20.539999961853027,-5.367426703285183
537,2020-03-16,21.510000228881836,22.40999984741211,21.0,21.0,21.704999923706055,-9.993779267203218
539,2020-03-12,23.600000381469727,24.350000381469727,22.5,23.040000915527344,23.425000190734863,-10.55746577678428
542,2020-03-09,26.0,26.1200008392334,24.149999618530273,24.690000534057617,25.135000228881836,-13.312641830065274
543,2020-03-06,29.209999084472656,29.540000915527344,28.450000762939453,28.690000534057617,28.9950008392334,-4.590324081374564
548,2020-02-28,29.421091985713083,30.132413864135746,28.976514633973135,30.132413864135742,29.55446424905444,-4.226027115683573
552,2020-02-24,33.23457091566083,33.343245801268,32.394816602969804,32.691200256347656,32.869031202118904,-4.245211817305384
650,2019-10-02,34.96379426724081,34.96379426724081,33.63444618406701,33.89836120605469,34.29912022565391,-4.530003225447421
662,2019-09-16,37.11421064457704,37.299926968705385,36.13674924211755,36.371337890625,36.71833810541147,-4.121998477928191
669,2019-09-05,37.749557204554556,38.648823607204456,37.749557204554556,37.857078552246094,38.199190405879506,4.479201832998569
734,2019-06-04,32.918418676011456,34.249325611621856,32.841817928841955,34.21102523803711,33.5455717702319,4.722769994713283
832,2019-01-11,34.6996702513511,35.99854034784728,34.36784423641109,35.24955749511719,35.183192292129185,7.223336278353787
